"","X1","txn_id","customer_id","trans_date","tran_amount"
"10114",46395,46395,"CS1961","09-Aug-14",75
"10115",46401,46401,"CS2134","01-Jul-13",50
"10116",46405,46405,"CS1273","17-Jun-13",60
"10117",46410,46410,"CS4389","11-Mar-13",84
"10118",46411,46411,"CS1673","29-Sep-11",70
"10119",46419,46419,"CS2881","19-Sep-14",67
"10120",46437,46437,"CS3180","29-Oct-12",92
"10121",46446,46446,"CS5690","23-Mar-14",105
"10122",46451,46451,"CS5951","01-Jul-14",35
"10123",46458,46458,"CS2603","13-Dec-13",101
"10124",46462,46462,"CS1184","14-May-12",43
"10125",46465,46465,"CS3598","02-Sep-11",61
"10126",46475,46475,"CS2787","25-Aug-11",94
"10127",46476,46476,"CS3911","18-Nov-14",36
"10128",46488,46488,"CS4897","14-Dec-13",53
"10129",46489,46489,"CS4288","02-Feb-13",44
"10130",46494,46494,"CS5114","30-Jul-13",100
"10131",46497,46497,"CS4688","19-Sep-13",44
"10132",46500,46500,"CS2390","02-Jul-13",50
"10133",46514,46514,"CS2226","18-Sep-11",99
"10134",46527,46527,"CS4041","26-Feb-12",76
"10135",46528,46528,"CS1865","27-Jan-12",60
"10136",46535,46535,"CS3210","29-Jun-13",82
"10137",46539,46539,"CS5463","27-Dec-11",41
"10138",46540,46540,"CS3359","04-Sep-11",89
"10139",46550,46550,"CS6024","12-Apr-14",95
"10140",46553,46553,"CS2328","16-May-12",47
"10141",46560,46560,"CS4424","15-Dec-14",67
"10142",46561,46561,"CS4675","29-Oct-11",39
"10143",46566,46566,"CS3668","13-Jul-14",51
"10144",46572,46572,"CS4911","24-May-14",54
"10145",46579,46579,"CS1453","04-Apr-13",52
"10146",46581,46581,"CS3281","30-Jun-11",68
"10147",46590,46590,"CS5719","28-Mar-13",41
"10148",46597,46597,"CS2309","17-Jul-13",105
"10149",46599,46599,"CS4701","17-Oct-11",35
"10150",46601,46601,"CS1580","18-Jun-12",36
"10151",46606,46606,"CS4372","18-Jan-13",85
"10152",46614,46614,"CS3890","29-Dec-11",94
"10153",46615,46615,"CS4123","28-Dec-12",72
"10154",46629,46629,"CS2885","22-Jun-12",54
"10155",46631,46631,"CS3775","26-Jan-13",67
"10156",46645,46645,"CS3510","25-Jan-13",79
"10157",46652,46652,"CS5855","03-Sep-11",58
"10158",46653,46653,"CS3655","29-Jan-15",38
"10159",46661,46661,"CS3886","17-Nov-12",50
"10160",46666,46666,"CS2312","03-Jul-11",52
"10161",46670,46670,"CS4993","11-Jan-12",84
"10162",46672,46672,"CS5012","18-Jan-14",101
"10163",46675,46675,"CS3080","26-Sep-13",63
"10164",46677,46677,"CS5148","28-Sep-12",70
"10165",46686,46686,"CS2753","02-Dec-11",79
"10166",46692,46692,"CS5667","19-Apr-14",66
"10167",46704,46704,"CS5966","27-Jun-12",36
"10168",46705,46705,"CS5630","04-Nov-14",101
"10169",46706,46706,"CS2311","16-May-12",94
"10170",46707,46707,"CS3209","17-Oct-11",74
"10171",46708,46708,"CS3713","26-May-13",97
"10172",46737,46737,"CS2873","28-Jul-12",95
"10173",46741,46741,"CS2512","08-Nov-12",101
"10174",46743,46743,"CS4353","03-Jan-14",55
"10175",46746,46746,"CS3434","13-Feb-12",96
"10176",46759,46759,"CS3466","29-Sep-13",105
"10177",46760,46760,"CS3069","03-Oct-11",86
"10178",46761,46761,"CS4568","25-Jan-15",97
"10179",46768,46768,"CS3076","11-Jul-11",63
"10180",46769,46769,"CS3477","02-Dec-14",74
"10181",46775,46775,"CS2989","27-Jan-12",80
"10182",46779,46779,"CS5922","24-Oct-14",99
"10183",46783,46783,"CS3530","19-Sep-12",81
"10184",46785,46785,"CS2291","23-Jun-14",68
"10185",46794,46794,"CS3928","10-May-12",38
"10186",46795,46795,"CS2296","21-Apr-13",43
"10187",46805,46805,"CS1752","15-Aug-11",83
"10188",46806,46806,"CS3155","21-Nov-11",57
"10189",46808,46808,"CS5922","07-Sep-13",70
"10190",46815,46815,"CS4462","11-Apr-13",35
"10191",46821,46821,"CS6001","10-Mar-14",43
"10192",46834,46834,"CS1523","02-Jul-11",55
"10193",46837,46837,"CS6063","01-Aug-11",54
"10194",46840,46840,"CS6063","28-Jan-15",81
"10195",46845,46845,"CS5209","03-Jul-11",35
"10196",46846,46846,"CS2218","10-Jan-14",94
"10197",46847,46847,"CS2501","27-Dec-13",64
"10198",46857,46857,"CS2930","21-Oct-12",93
"10199",46867,46867,"CS2859","02-Nov-11",70
"10200",46869,46869,"CS5038","22-Jul-12",41
"10201",46870,46870,"CS4578","19-Jun-12",60
"10202",46874,46874,"CS5182","01-Sep-11",45
"10203",46879,46879,"CS4527","03-Mar-12",78
"10204",46888,46888,"CS3414","17-Nov-12",82
"10205",46894,46894,"CS4639","07-May-14",36
"10206",46899,46899,"CS2685","12-Feb-14",93
"10207",46901,46901,"CS5996","12-Sep-13",78
"10208",46907,46907,"CS4354","17-Apr-12",68
"10209",46908,46908,"CS1456","15-Jul-13",87
"10210",46916,46916,"CS2149","14-Apr-13",50
"10211",46919,46919,"CS3964","25-May-12",73
"10212",46920,46920,"CS5405","04-Jul-13",81
"10213",46930,46930,"CS3472","07-Nov-14",41
"10214",46936,46936,"CS5611","23-Nov-14",102
"10215",46937,46937,"CS1243","07-Dec-13",67
"10216",46939,46939,"CS6087","30-Jan-15",103
"10217",46940,46940,"CS4490","14-Dec-13",62
"10218",46944,46944,"CS3124","19-Dec-12",76
"10219",46960,46960,"CS5295","22-Aug-12",37
"10220",46965,46965,"CS5677","18-Apr-12",100
"10221",46970,46970,"CS3249","27-Mar-14",85
"10222",46974,46974,"CS5140","14-Jan-13",97
"10223",46993,46993,"CS5942","20-Feb-15",59
"10224",47006,47006,"CS3791","03-Dec-11",85
"10225",47014,47014,"CS1470","07-Jun-14",81
"10226",47017,47017,"CS2920","07-Nov-12",69
"10227",47020,47020,"CS6001","12-Jan-13",44
"10228",47031,47031,"CS5776","30-Apr-14",100
"10229",47033,47033,"CS5208","26-Aug-11",80
"10230",47042,47042,"CS1639","21-Feb-14",44
"10231",47051,47051,"CS4390","25-Aug-11",40
"10232",47061,47061,"CS4530","30-Aug-12",90
"10233",47063,47063,"CS1481","19-Feb-12",87
"10234",47067,47067,"CS1735","21-Jul-11",71
"10235",47069,47069,"CS5484","20-Mar-14",55
"10236",47081,47081,"CS5212","14-Apr-14",58
"10237",47084,47084,"CS2848","11-Sep-12",94
"10238",47089,47089,"CS1969","19-Dec-11",58
"10239",47092,47092,"CS4111","30-Jan-15",49
"10240",47093,47093,"CS4724","19-Jul-11",45
"10241",47097,47097,"CS1638","30-Jun-11",63
"10242",47102,47102,"CS4288","14-Jan-15",44
"10243",47110,47110,"CS4341","15-Jul-12",56
"10244",47113,47113,"CS1438","21-Dec-11",81
"10245",47130,47130,"CS1347","08-Aug-12",93
"10246",47137,47137,"CS1624","23-May-14",60
"10247",47156,47156,"CS2218","25-Feb-13",83
"10248",47158,47158,"CS4194","06-May-14",92
"10249",47161,47161,"CS4487","15-Mar-15",39
"10250",47166,47166,"CS2469","10-Oct-12",83
"10251",47168,47168,"CS5976","11-Sep-11",70
"10252",47184,47184,"CS5810","18-Jul-12",61
"10253",47190,47190,"CS1991","25-Apr-13",55
"10254",47202,47202,"CS3787","13-May-12",38
"10255",47205,47205,"CS4023","22-Feb-13",84
"10256",47207,47207,"CS4103","27-Feb-13",73
"10257",47210,47210,"CS2158","11-Oct-11",52
"10258",47211,47211,"CS4388","11-Aug-11",61
"10259",47212,47212,"CS2816","12-Feb-14",40
"10260",47219,47219,"CS4160","06-Dec-13",72
"10261",47226,47226,"CS4283","22-Sep-12",91
"10262",47231,47231,"CS3021","03-Oct-13",91
"10263",47235,47235,"CS2463","08-Jun-13",90
"10264",47246,47246,"CS5154","18-Mar-13",41
"10265",47249,47249,"CS5065","16-Apr-14",42
"10266",47251,47251,"CS3174","12-Apr-14",69
"10267",47254,47254,"CS3692","26-Jul-12",92
"10268",47255,47255,"CS5376","19-Apr-13",43
"10269",47256,47256,"CS5533","14-Mar-12",49
"10270",47260,47260,"CS3904","30-Jun-14",84
"10271",47266,47266,"CS4200","28-Sep-14",40
"10272",47278,47278,"CS6107","09-May-13",67
"10273",47282,47282,"CS2187","21-May-11",67
"10274",47288,47288,"CS4859","10-Feb-15",84
"10275",47293,47293,"CS3755","30-Aug-12",76
"10276",47304,47304,"CS1641","01-Oct-14",95
"10277",47312,47312,"CS6073","17-Oct-12",71
"10278",47316,47316,"CS1332","04-Sep-13",87
"10279",47317,47317,"CS5761","23-Jan-13",103
"10280",47328,47328,"CS3928","02-Jun-12",104
"10281",47332,47332,"CS5640","15-Sep-12",65
"10282",47348,47348,"CS4388","17-Oct-13",77
"10283",47351,47351,"CS1522","31-Jan-12",44
"10284",47367,47367,"CS5467","19-Mar-13",63
"10285",47374,47374,"CS5630","13-Jan-13",67
"10286",47384,47384,"CS4716","29-Apr-13",92
"10287",47392,47392,"CS5552","02-Aug-11",55
"10288",47397,47397,"CS1270","05-Jul-12",104
"10289",47404,47404,"CS3826","26-Nov-11",40
"10290",47413,47413,"CS5650","17-Aug-11",76
"10291",47418,47418,"CS3404","11-Jan-12",46
"10292",47426,47426,"CS6019","24-Nov-12",65
"10293",47430,47430,"CS4412","14-Dec-12",72
"10294",47432,47432,"CS5474","30-May-13",48
"10295",47433,47433,"CS1683","05-Jun-12",61
"10296",47441,47441,"CS4363","06-Jul-13",93
"10297",47442,47442,"CS3927","15-Sep-12",51
"10298",47445,47445,"CS1275","31-Dec-11",45
"10299",47450,47450,"CS5382","18-Nov-13",43
"10300",47453,47453,"CS1654","13-Feb-14",98
"10301",47468,47468,"CS4121","12-Jun-11",46
"10302",47478,47478,"CS5403","15-Jan-15",105
"10303",47484,47484,"CS6107","14-Jun-14",57
"10304",47487,47487,"CS4893","05-Mar-13",47
"10305",47493,47493,"CS2899","13-Apr-14",94
"10306",47497,47497,"CS2569","26-Jun-11",72
"10307",47507,47507,"CS2329","29-Jul-13",42
"10308",47516,47516,"CS2928","03-Feb-14",89
"10309",47520,47520,"CS1322","07-Jun-12",81
"10310",47524,47524,"CS6082","10-Jan-12",58
"10311",47528,47528,"CS1890","16-May-13",44
"10312",47547,47547,"CS5474","28-Apr-14",36
"10313",47551,47551,"CS5811","19-Sep-11",95
"10314",47553,47553,"CS3655","01-Dec-13",51
"10315",47555,47555,"CS1626","27-Apr-12",77
"10316",47560,47560,"CS5382","10-Dec-12",47
"10317",47563,47563,"CS4849","11-Apr-14",38
"10318",47570,47570,"CS5292","19-Aug-12",87
"10319",47586,47586,"CS2168","04-Feb-14",67
"10320",47588,47588,"CS5156","25-Dec-12",79
"10321",47593,47593,"CS6096","03-Jul-13",74
"10322",47594,47594,"CS2643","29-Apr-14",89
"10323",47604,47604,"CS1844","09-Mar-13",101
"10324",47610,47610,"CS4975","02-Apr-13",51
"10325",47612,47612,"CS3124","01-Sep-14",91
"10326",47614,47614,"CS4306","25-Feb-13",62
"10327",47630,47630,"CS4171","16-Mar-14",75
"10328",47631,47631,"CS1820","11-Jan-14",85
"10329",47633,47633,"CS4637","02-Oct-12",79
"10330",47640,47640,"CS1343","19-Jul-11",81
"10331",47650,47650,"CS5616","14-Mar-12",95
"10332",47654,47654,"CS3209","06-Sep-13",82
"10333",47659,47659,"CS2979","30-Sep-13",38
"10334",47662,47662,"CS6056","05-Sep-14",81
"10335",47674,47674,"CS2863","06-Dec-12",46
"10336",47678,47678,"CS3135","31-Oct-14",87
"10337",47682,47682,"CS3501","08-Feb-15",104
"10338",47683,47683,"CS4675","03-Jan-12",60
"10339",47691,47691,"CS1472","22-Nov-11",65
"10340",47698,47698,"CS1140","03-Jan-12",74
"10341",47699,47699,"CS2867","06-Mar-14",103
"10342",47700,47700,"CS6043","19-Feb-13",49
"10343",47713,47713,"CS4176","18-Jan-12",47
"10344",47715,47715,"CS1420","25-Dec-14",93
"10345",47722,47722,"CS1481","18-Dec-12",72
"10346",47724,47724,"CS3424","09-Jan-15",95
"10347",47725,47725,"CS3331","15-Jan-14",60
"10348",47729,47729,"CS4412","15-Mar-14",85
"10349",47730,47730,"CS2786","16-Jun-12",92
"10350",47747,47747,"CS5970","30-Mar-12",100
"10351",47753,47753,"CS4330","18-Nov-12",62
"10352",47755,47755,"CS3160","14-Jun-13",58
"10353",47758,47758,"CS3210","14-Jul-14",91
"10354",47765,47765,"CS4864","02-Oct-12",98
"10355",47774,47774,"CS5148","23-May-11",84
"10356",47785,47785,"CS1235","08-Apr-14",53
"10357",47790,47790,"CS4981","01-Oct-13",92
"10358",47799,47799,"CS3885","28-Dec-12",83
"10359",47803,47803,"CS3988","12-Mar-12",64
"10360",47807,47807,"CS1993","07-Aug-12",67
"10361",47808,47808,"CS1791","03-Mar-12",97
"10362",47810,47810,"CS4563","17-May-14",77
"10363",47815,47815,"CS4355","08-Dec-14",82
"10364",47817,47817,"CS5810","23-Dec-13",67
"10365",47821,47821,"CS5109","26-Jun-12",56
"10366",47822,47822,"CS1816","10-Feb-13",58
"10367",47841,47841,"CS1971","14-Dec-11",44
"10368",47845,47845,"CS4341","06-Jan-14",41
"10369",47850,47850,"CS5774","12-Feb-12",58
"10370",47855,47855,"CS3184","05-May-12",97
"10371",47856,47856,"CS2328","30-Nov-13",101
"10372",47866,47866,"CS5716","06-Aug-14",99
"10373",47875,47875,"CS1959","03-Jun-13",54
"10374",47880,47880,"CS2986","13-Jun-11",52
"10375",47883,47883,"CS3854","04-Oct-13",64
"10376",47893,47893,"CS5990","15-Jun-14",97
"10377",47897,47897,"CS3181","11-Mar-13",37
"10378",47915,47915,"CS4927","19-Apr-13",51
"10379",47920,47920,"CS4243","20-Mar-13",51
"10380",47921,47921,"CS2544","16-Jan-13",35
"10381",47928,47928,"CS5799","25-Nov-11",93
"10382",47932,47932,"CS4331","14-Mar-14",77
"10383",47939,47939,"CS2786","06-Jul-11",93
"10384",47942,47942,"CS2328","19-Feb-15",99
"10385",47953,47953,"CS2522","13-Oct-13",77
"10386",47955,47955,"CS1653","15-Mar-14",60
"10387",47961,47961,"CS5385","19-Jan-15",37
"10388",47962,47962,"CS5668","11-Apr-14",52
"10389",47970,47970,"CS3069","20-Nov-14",58
"10390",47975,47975,"CS3486","30-Jan-14",74
"10391",47984,47984,"CS2703","03-Jul-12",38
"10392",47987,47987,"CS2904","02-Nov-14",98
"10393",47999,47999,"CS1558","02-Oct-13",86
"10394",48002,48002,"CS2781","19-Feb-15",92
"10395",48027,48027,"CS2149","06-Jan-15",66
"10396",48028,48028,"CS4569","19-May-14",45
"10397",48037,48037,"CS4934","18-Mar-14",78
"10398",48043,48043,"CS3981","02-Apr-14",91
"10399",48051,48051,"CS3060","16-Nov-12",61
"10400",48067,48067,"CS5292","24-Jan-13",41
"10401",48073,48073,"CS2753","04-Feb-13",76
"10402",48082,48082,"CS4259","16-Jan-14",74
"10403",48086,48086,"CS5468","11-Jun-12",99
"10404",48092,48092,"CS5490","21-Oct-13",45
"10405",48093,48093,"CS2251","20-Nov-14",53
"10406",48097,48097,"CS2223","27-Apr-12",51
"10407",48099,48099,"CS5742","20-Nov-13",89
"10408",48106,48106,"CS4320","27-Jan-13",51
"10409",48110,48110,"CS2243","11-Apr-14",43
"10410",48120,48120,"CS2927","01-Mar-15",49
"10411",48125,48125,"CS6073","21-Nov-14",55
"10412",48134,48134,"CS4768","27-May-14",52
"10413",48135,48135,"CS2832","11-Aug-14",55
"10414",48138,48138,"CS5838","07-Mar-12",101
"10415",48139,48139,"CS5004","27-Feb-12",102
"10416",48144,48144,"CS4849","26-Sep-13",60
"10417",48145,48145,"CS5480","03-Aug-13",72
"10418",48155,48155,"CS5510","22-Dec-12",57
"10419",48156,48156,"CS4960","08-Oct-13",72
"10420",48178,48178,"CS4320","23-Dec-13",93
"10421",48184,48184,"CS4082","20-Apr-12",83
"10422",48186,48186,"CS3069","06-Jul-13",58
"10423",48188,48188,"CS2384","16-Jul-11",79
"10424",48196,48196,"CS1997","04-Jun-14",41
"10425",48201,48201,"CS5851","21-Nov-14",45
"10426",48209,48209,"CS4237","19-Oct-12",54
"10427",48212,48212,"CS4136","01-Nov-13",46
"10428",48215,48215,"CS2703","05-Jan-15",64
"10429",48222,48222,"CS2399","01-Sep-12",74
"10430",48224,48224,"CS2531","30-Jul-11",51
"10431",48230,48230,"CS2714","02-Sep-12",80
"10432",48233,48233,"CS4413","15-Nov-12",93
"10433",48246,48246,"CS6073","18-Dec-12",87
"10434",48257,48257,"CS4331","24-Jun-13",69
"10435",48258,48258,"CS5367","16-Jan-12",86
"10436",48259,48259,"CS5004","07-Jul-12",92
"10437",48267,48267,"CS4681","20-Oct-11",67
"10438",48280,48280,"CS2122","26-Oct-14",36
"10439",48287,48287,"CS4735","28-Nov-12",47
"10440",48295,48295,"CS3182","19-Sep-14",40
"10441",48296,48296,"CS2767","11-Sep-14",84
"10442",48299,48299,"CS1582","30-Nov-13",105
"10443",48305,48305,"CS5403","09-Dec-11",65
"10444",48306,48306,"CS3581","20-Nov-12",76
"10445",48307,48307,"CS3688","03-Nov-14",75
"10446",48314,48314,"CS6082","08-Nov-13",57
"10447",48319,48319,"CS4883","08-Dec-12",38
"10448",48322,48322,"CS1527","24-Jan-13",56
"10449",48324,48324,"CS3970","24-Aug-11",84
"10450",48338,48338,"CS5677","27-Feb-15",104
"10451",48342,48342,"CS5810","23-Nov-13",66
"10452",48343,48343,"CS2848","06-Oct-13",39
"10453",48357,48357,"CS2442","07-Nov-13",77
"10454",48359,48359,"CS3702","22-Dec-13",56
"10455",48361,48361,"CS3426","26-May-13",57
"10456",48362,48362,"CS2578","29-Jul-13",71
"10457",48369,48369,"CS4897","28-Dec-12",93
"10458",48371,48371,"CS5405","18-Jan-13",93
"10459",48373,48373,"CS2218","28-Feb-12",38
"10460",48376,48376,"CS1707","14-Sep-12",88
"10461",48382,48382,"CS2442","20-Nov-12",37
"10462",48384,48384,"CS4363","04-Jan-13",53
"10463",48407,48407,"CS5616","15-Aug-14",51
"10464",48410,48410,"CS6067","12-Apr-14",104
"10465",48414,48414,"CS5638","15-Jan-14",100
"10466",48416,48416,"CS4934","23-Aug-14",91
"10467",48420,48420,"CS3108","24-Feb-14",89
"10468",48423,48423,"CS4905","02-Jun-13",96
"10469",48429,48429,"CS1433","02-Jan-13",35
"10470",48430,48430,"CS3359","22-Jan-13",71
"10471",48440,48440,"CS6082","03-Mar-12",63
"10472",48442,48442,"CS2666","20-Nov-12",59
"10473",48444,48444,"CS1580","06-Feb-13",78
"10474",48457,48457,"CS2418","03-Oct-12",78
"10475",48474,48474,"CS1588","08-Nov-13",86
"10476",48478,48478,"CS2177","13-Mar-13",68
"10477",48482,48482,"CS3658","24-Aug-12",105
"10478",48488,48488,"CS1981","31-May-12",90
"10479",48489,48489,"CS3518","02-Aug-14",78
"10480",48492,48492,"CS5431","22-Oct-12",73
"10481",48493,48493,"CS3411","03-Dec-12",96
"10482",48504,48504,"CS4288","15-Jul-11",50
"10483",48539,48539,"CS4951","11-Jun-12",104
"10484",48545,48545,"CS5547","22-Aug-14",105
"10485",48547,48547,"CS5975","31-Mar-13",77
"10486",48550,48550,"CS1969","26-Jul-14",102
"10487",48551,48551,"CS4428","18-Mar-14",39
"10488",48552,48552,"CS2531","08-Aug-12",89
"10489",48553,48553,"CS3713","17-May-11",99
"10490",48558,48558,"CS2522","23-Jun-12",58
"10491",48564,48564,"CS5019","17-Jul-11",47
"10492",48571,48571,"CS1244","12-Nov-11",70
"10493",48588,48588,"CS4376","13-Oct-12",92
"10494",48590,48590,"CS3676","26-Mar-12",43
"10495",48614,48614,"CS5902","30-Nov-12",38
"10496",48615,48615,"CS4123","27-Dec-13",39
"10497",48618,48618,"CS4897","17-Jul-11",58
"10498",48619,48619,"CS2049","03-Aug-12",94
"10499",48623,48623,"CS3411","04-Aug-11",83
"10500",48626,48626,"CS5354","15-Sep-12",96
"10501",48632,48632,"CS5742","23-Oct-13",65
"10502",48636,48636,"CS3291","01-Jun-14",86
"10503",48645,48645,"CS5181","27-Mar-14",66
"10504",48646,48646,"CS2185","10-Jan-14",65
"10505",48648,48648,"CS4237","04-Aug-12",56
"10506",48650,48650,"CS3530","15-Nov-12",55
"10507",48652,48652,"CS5952","21-Jun-13",69
"10508",48662,48662,"CS1969","26-Aug-11",93
"10509",48666,48666,"CS1397","21-Jun-12",92
"10510",48668,48668,"CS5659","08-Sep-14",94
"10511",48682,48682,"CS3080","29-Jul-12",45
"10512",48690,48690,"CS4115","16-Jan-14",88
"10513",48691,48691,"CS6077","31-Jan-12",70
"10514",48692,48692,"CS2712","15-Mar-12",54
"10515",48693,48693,"CS4121","17-Dec-12",77
"10516",48698,48698,"CS2687","20-Mar-14",50
"10517",48701,48701,"CS4237","26-Aug-11",39
"10518",48702,48702,"CS2403","06-Aug-12",74
"10519",48703,48703,"CS4732","17-Feb-14",38
"10520",48705,48705,"CS4557","13-Aug-11",102
"10521",48708,48708,"CS3026","28-Jun-14",87
"10522",48719,48719,"CS4563","13-Feb-13",55
"10523",48722,48722,"CS4194","17-Sep-11",80
"10524",48725,48725,"CS2515","25-Apr-14",52
"10525",48755,48755,"CS3235","12-Aug-13",51
"10526",48756,48756,"CS5774","12-Dec-12",39
"10527",48761,48761,"CS2930","27-Jan-15",43
"10528",48763,48763,"CS4724","17-Jul-14",95
"10529",48764,48764,"CS4752","11-Mar-13",39
"10530",48765,48765,"CS5356","19-Apr-13",42
"10531",48767,48767,"CS1752","04-May-12",103
"10532",48774,48774,"CS6005","07-Jul-12",35
"10533",48777,48777,"CS2721","21-Aug-14",47
"10534",48780,48780,"CS4948","14-Nov-13",102
"10535",48782,48782,"CS2817","27-Sep-13",40
"10536",48795,48795,"CS5620","20-Jan-14",96
"10537",48798,48798,"CS1903","02-Nov-14",41
"10538",48799,48799,"CS1959","05-Jan-14",76
"10539",48812,48812,"CS5767","07-Oct-13",72
"10540",48813,48813,"CS5229","27-Feb-12",96
"10541",48818,48818,"CS1568","26-Jun-11",82
"10542",48833,48833,"CS6066","17-Oct-12",42
"10543",48852,48852,"CS2905","11-Dec-14",84
"10544",48857,48857,"CS5975","04-Mar-15",85
"10545",48861,48861,"CS1871","30-Jun-13",79
"10546",48862,48862,"CS2986","27-Dec-11",51
"10547",48863,48863,"CS3426","21-Mar-14",81
"10548",48871,48871,"CS5563","01-Nov-11",59
"10549",48872,48872,"CS4849","03-May-12",105
"10550",48875,48875,"CS5217","14-Dec-11",102
"10551",48877,48877,"CS3713","17-Jan-15",40
"10552",48887,48887,"CS3058","28-Jun-11",87
"10553",48889,48889,"CS5489","08-Jul-13",90
"10554",48892,48892,"CS5463","24-Jun-11",43
"10555",48900,48900,"CS5640","03-Aug-13",78
"10556",48908,48908,"CS3477","15-May-14",52
"10557",48910,48910,"CS5539","13-Dec-12",82
"10558",48911,48911,"CS2540","07-Jun-13",102
"10559",48914,48914,"CS1447","30-Aug-12",80
"10560",48915,48915,"CS2006","21-May-13",59
"10561",48916,48916,"CS4763","28-Feb-12",40
"10562",48921,48921,"CS2567","14-Aug-11",77
"10563",48922,48922,"CS4663","02-Jul-11",73
"10564",48923,48923,"CS4779","16-Apr-13",48
"10565",48931,48931,"CS1871","23-Aug-13",37
"10566",48934,48934,"CS4388","26-May-12",68
"10567",48949,48949,"CS3511","08-Mar-15",54
"10568",48956,48956,"CS4548","16-Oct-14",102
"10569",48962,48962,"CS1499","16-Oct-14",102
"10570",48969,48969,"CS3901","25-Sep-11",82
"10571",48970,48970,"CS5970","05-Jan-15",50
"10572",48974,48974,"CS5169","07-Apr-13",63
"10573",48976,48976,"CS6109","26-Jul-12",38
"10574",48985,48985,"CS5630","15-Feb-15",70
"10575",48992,48992,"CS1633","26-Feb-15",42
"10576",48994,48994,"CS5552","21-Jul-12",80
"10577",48998,48998,"CS5359","16-Jul-11",102
"10578",49007,49007,"CS2298","14-May-12",97
"10579",49008,49008,"CS4412","04-Jun-14",44
"10580",49013,49013,"CS4341","07-Oct-14",42
"10581",49021,49021,"CS3181","18-Aug-14",90
